,days,user_id,age,gender,location,timeslot,gameid,gener
36776,7,409,30,1,14,3,6,2
36777,7,409,30,1,14,4,16,5
36778,7,409,30,1,14,5,11,3
36779,7,409,30,1,14,6,12,4
36780,7,409,30,1,14,7,6,2
36781,7,409,30,1,14,8,15,5
36782,7,409,30,1,14,9,12,4
36783,8,409,30,1,14,1,3,1
36784,8,409,30,1,14,2,6,2
36785,8,409,30,1,14,3,2,1
36786,8,409,30,1,14,4,3,1
36787,8,409,30,1,14,5,12,4
36788,8,409,30,1,14,6,20,6
36789,8,409,30,1,14,7,9,3
36790,8,409,30,1,14,8,1,1
36791,8,409,30,1,14,9,14,4
36792,9,409,30,1,14,1,14,4
36793,9,409,30,1,14,2,12,4
36794,9,409,30,1,14,3,10,3
36795,9,409,30,1,14,4,4,1
36796,9,409,30,1,14,5,1,1
36797,9,409,30,1,14,6,12,4
36798,9,409,30,1,14,7,12,4
36799,9,409,30,1,14,8,18,6
36800,9,409,30,1,14,9,13,4
36801,10,409,30,1,14,1,11,3
36802,10,409,30,1,14,2,14,4
36803,10,409,30,1,14,3,19,6
36804,10,409,30,1,14,4,5,2
36805,10,409,30,1,14,5,13,4
36806,10,409,30,1,14,6,9,3
36807,10,409,30,1,14,7,4,1
36808,10,409,30,1,14,8,16,5
36809,10,409,30,1,14,9,1,1
36810,1,410,21,3,9,1,20,6
36811,1,410,21,3,9,2,18,6
36812,1,410,21,3,9,3,2,1
36813,1,410,21,3,9,4,15,5
36814,1,410,21,3,9,5,17,5
36815,1,410,21,3,9,6,8,2
36816,1,410,21,3,9,7,14,4
36817,1,410,21,3,9,8,5,2
36818,1,410,21,3,9,9,1,1
36819,2,410,21,3,9,1,3,1
36820,2,410,21,3,9,2,9,3
36821,2,410,21,3,9,3,16,5
36822,2,410,21,3,9,4,7,2
36823,2,410,21,3,9,5,2,1
36824,2,410,21,3,9,6,4,1
36825,2,410,21,3,9,7,4,1
36826,2,410,21,3,9,8,16,5
36827,2,410,21,3,9,9,14,4
36828,3,410,21,3,9,1,14,4
36829,3,410,21,3,9,2,13,4
36830,3,410,21,3,9,3,20,6
36831,3,410,21,3,9,4,19,6
36832,3,410,21,3,9,5,5,2
36833,3,410,21,3,9,6,18,6
36834,3,410,21,3,9,7,2,1
36835,3,410,21,3,9,8,9,3
36836,3,410,21,3,9,9,13,4
36837,4,410,21,3,9,1,19,6
36838,4,410,21,3,9,2,4,1
36839,4,410,21,3,9,3,8,2
36840,4,410,21,3,9,4,5,2
36841,4,410,21,3,9,5,20,6
36842,4,410,21,3,9,6,4,1
36843,4,410,21,3,9,7,1,1
36844,4,410,21,3,9,8,4,1
36845,4,410,21,3,9,9,12,4
36846,5,410,21,3,9,1,16,5
36847,5,410,21,3,9,2,3,1
36848,5,410,21,3,9,3,18,6
36849,5,410,21,3,9,4,10,3
36850,5,410,21,3,9,5,11,3
36851,5,410,21,3,9,6,3,1
36852,5,410,21,3,9,7,9,3
36853,5,410,21,3,9,8,20,6
36854,5,410,21,3,9,9,16,5
36855,6,410,21,3,9,1,14,4
36856,6,410,21,3,9,2,3,1
36857,6,410,21,3,9,3,12,4
36858,6,410,21,3,9,4,16,5
36859,6,410,21,3,9,5,19,6
36860,6,410,21,3,9,6,16,5
36861,6,410,21,3,9,7,8,2
36862,6,410,21,3,9,8,8,2
36863,6,410,21,3,9,9,16,5
36864,7,410,21,3,9,1,4,1
36865,7,410,21,3,9,2,14,4
36866,7,410,21,3,9,3,18,6
36867,7,410,21,3,9,4,13,4
36868,7,410,21,3,9,5,6,2
36869,7,410,21,3,9,6,7,2
36870,7,410,21,3,9,7,6,2
36871,7,410,21,3,9,8,5,2
36872,7,410,21,3,9,9,8,2
36873,8,410,21,3,9,1,12,4
36874,8,410,21,3,9,2,17,5
36875,8,410,21,3,9,3,2,1
36876,8,410,21,3,9,4,1,1
36877,8,410,21,3,9,5,12,4
36878,8,410,21,3,9,6,4,1
36879,8,410,21,3,9,7,17,5
36880,8,410,21,3,9,8,4,1
36881,8,410,21,3,9,9,18,6
36882,9,410,21,3,9,1,18,6
36883,9,410,21,3,9,2,6,2
36884,9,410,21,3,9,3,1,1
36885,9,410,21,3,9,4,9,3
36886,9,410,21,3,9,5,13,4
36887,9,410,21,3,9,6,5,2
36888,9,410,21,3,9,7,15,5
36889,9,410,21,3,9,8,11,3
36890,9,410,21,3,9,9,17,5
36891,10,410,21,3,9,1,19,6
36892,10,410,21,3,9,2,12,4
36893,10,410,21,3,9,3,16,5
36894,10,410,21,3,9,4,6,2
36895,10,410,21,3,9,5,16,5
36896,10,410,21,3,9,6,13,4
36897,10,410,21,3,9,7,13,4
36898,10,410,21,3,9,8,5,2
36899,10,410,21,3,9,9,4,1
36900,1,411,24,2,5,1,12,4
36901,1,411,24,2,5,2,13,4
36902,1,411,24,2,5,3,12,4
36903,1,411,24,2,5,4,10,3
36904,1,411,24,2,5,5,7,2
36905,1,411,24,2,5,6,19,6
36906,1,411,24,2,5,7,2,1
36907,1,411,24,2,5,8,13,4
36908,1,411,24,2,5,9,18,6
36909,2,411,24,2,5,1,6,2
36910,2,411,24,2,5,2,20,6
36911,2,411,24,2,5,3,1,1
36912,2,411,24,2,5,4,17,5
36913,2,411,24,2,5,5,12,4
36914,2,411,24,2,5,6,16,5
36915,2,411,24,2,5,7,11,3
36916,2,411,24,2,5,8,16,5
36917,2,411,24,2,5,9,14,4
36918,3,411,24,2,5,1,20,6
36919,3,411,24,2,5,2,5,2
36920,3,411,24,2,5,3,7,2
36921,3,411,24,2,5,4,3,1
36922,3,411,24,2,5,5,7,2
36923,3,411,24,2,5,6,10,3
36924,3,411,24,2,5,7,14,4
36925,3,411,24,2,5,8,16,5
36926,3,411,24,2,5,9,8,2
36927,4,411,24,2,5,1,7,2
36928,4,411,24,2,5,2,13,4
36929,4,411,24,2,5,3,16,5
36930,4,411,24,2,5,4,16,5
36931,4,411,24,2,5,5,16,5
36932,4,411,24,2,5,6,16,5
36933,4,411,24,2,5,7,2,1
36934,4,411,24,2,5,8,12,4
36935,4,411,24,2,5,9,9,3
36936,5,411,24,2,5,1,9,3
36937,5,411,24,2,5,2,12,4
36938,5,411,24,2,5,3,11,3
36939,5,411,24,2,5,4,3,1
36940,5,411,24,2,5,5,6,2
36941,5,411,24,2,5,6,11,3
36942,5,411,24,2,5,7,19,6
36943,5,411,24,2,5,8,7,2
36944,5,411,24,2,5,9,5,2
36945,6,411,24,2,5,1,11,3
36946,6,411,24,2,5,2,9,3
36947,6,411,24,2,5,3,17,5
36948,6,411,24,2,5,4,16,5
36949,6,411,24,2,5,5,14,4
36950,6,411,24,2,5,6,12,4
36951,6,411,24,2,5,7,18,6
36952,6,411,24,2,5,8,10,3
36953,6,411,24,2,5,9,11,3
36954,7,411,24,2,5,1,20,6
36955,7,411,24,2,5,2,19,6
36956,7,411,24,2,5,3,14,4
36957,7,411,24,2,5,4,8,2
36958,7,411,24,2,5,5,10,3
36959,7,411,24,2,5,6,17,5
36960,7,411,24,2,5,7,18,6
36961,7,411,24,2,5,8,12,4
36962,7,411,24,2,5,9,13,4
36963,8,411,24,2,5,1,11,3
36964,8,411,24,2,5,2,3,1
36965,8,411,24,2,5,3,1,1
36966,8,411,24,2,5,4,19,6
36967,8,411,24,2,5,5,18,6
36968,8,411,24,2,5,6,9,3
36969,8,411,24,2,5,7,2,1
36970,8,411,24,2,5,8,1,1
36971,8,411,24,2,5,9,2,1
36972,9,411,24,2,5,1,4,1
36973,9,411,24,2,5,2,4,1
36974,9,411,24,2,5,3,18,6
36975,9,411,24,2,5,4,8,2
36976,9,411,24,2,5,5,18,6
36977,9,411,24,2,5,6,9,3
36978,9,411,24,2,5,7,18,6
36979,9,411,24,2,5,8,15,5
36980,9,411,24,2,5,9,17,5
36981,10,411,24,2,5,1,9,3
36982,10,411,24,2,5,2,17,5
36983,10,411,24,2,5,3,12,4
36984,10,411,24,2,5,4,14,4
36985,10,411,24,2,5,5,19,6
36986,10,411,24,2,5,6,20,6
36987,10,411,24,2,5,7,2,1
36988,10,411,24,2,5,8,6,2
36989,10,411,24,2,5,9,13,4
36990,1,412,22,1,4,1,13,4
36991,1,412,22,1,4,2,3,1
36992,1,412,22,1,4,3,6,2
36993,1,412,22,1,4,4,20,6
36994,1,412,22,1,4,5,13,4
36995,1,412,22,1,4,6,4,1
36996,1,412,22,1,4,7,20,6
36997,1,412,22,1,4,8,13,4
36998,1,412,22,1,4,9,10,3
36999,2,412,22,1,4,1,11,3
37000,2,412,22,1,4,2,18,6
37001,2,412,22,1,4,3,1,1
37002,2,412,22,1,4,4,12,4
37003,2,412,22,1,4,5,11,3
37004,2,412,22,1,4,6,17,5
37005,2,412,22,1,4,7,13,4
37006,2,412,22,1,4,8,2,1
37007,2,412,22,1,4,9,6,2
37008,3,412,22,1,4,1,20,6
37009,3,412,22,1,4,2,20,6
37010,3,412,22,1,4,3,20,6
37011,3,412,22,1,4,4,16,5
37012,3,412,22,1,4,5,5,2
37013,3,412,22,1,4,6,2,1
37014,3,412,22,1,4,7,19,6
37015,3,412,22,1,4,8,15,5
37016,3,412,22,1,4,9,14,4
37017,4,412,22,1,4,1,16,5
37018,4,412,22,1,4,2,8,2
37019,4,412,22,1,4,3,16,5
37020,4,412,22,1,4,4,15,5
37021,4,412,22,1,4,5,8,2
37022,4,412,22,1,4,6,19,6
37023,4,412,22,1,4,7,5,2
37024,4,412,22,1,4,8,17,5
37025,4,412,22,1,4,9,18,6
37026,5,412,22,1,4,1,11,3
37027,5,412,22,1,4,2,4,1
37028,5,412,22,1,4,3,12,4
37029,5,412,22,1,4,4,3,1
37030,5,412,22,1,4,5,19,6
37031,5,412,22,1,4,6,5,2
37032,5,412,22,1,4,7,1,1
37033,5,412,22,1,4,8,15,5
37034,5,412,22,1,4,9,12,4
37035,6,412,22,1,4,1,3,1
37036,6,412,22,1,4,2,8,2
37037,6,412,22,1,4,3,13,4
37038,6,412,22,1,4,4,20,6
37039,6,412,22,1,4,5,16,5
37040,6,412,22,1,4,6,8,2
37041,6,412,22,1,4,7,20,6
37042,6,412,22,1,4,8,8,2
37043,6,412,22,1,4,9,13,4
37044,7,412,22,1,4,1,19,6
37045,7,412,22,1,4,2,5,2
37046,7,412,22,1,4,3,13,4
37047,7,412,22,1,4,4,17,5
37048,7,412,22,1,4,5,13,4
37049,7,412,22,1,4,6,8,2
37050,7,412,22,1,4,7,18,6
37051,7,412,22,1,4,8,4,1
37052,7,412,22,1,4,9,10,3
37053,8,412,22,1,4,1,10,3
37054,8,412,22,1,4,2,2,1
37055,8,412,22,1,4,3,16,5
37056,8,412,22,1,4,4,2,1
37057,8,412,22,1,4,5,9,3
37058,8,412,22,1,4,6,16,5
37059,8,412,22,1,4,7,10,3
37060,8,412,22,1,4,8,6,2
37061,8,412,22,1,4,9,14,4
37062,9,412,22,1,4,1,7,2
37063,9,412,22,1,4,2,11,3
37064,9,412,22,1,4,3,15,5
37065,9,412,22,1,4,4,9,3
37066,9,412,22,1,4,5,3,1
37067,9,412,22,1,4,6,3,1
37068,9,412,22,1,4,7,14,4
37069,9,412,22,1,4,8,19,6
37070,9,412,22,1,4,9,3,1
37071,10,412,22,1,4,1,10,3
37072,10,412,22,1,4,2,4,1
37073,10,412,22,1,4,3,19,6
37074,10,412,22,1,4,4,15,5
37075,10,412,22,1,4,5,9,3
37076,10,412,22,1,4,6,6,2
37077,10,412,22,1,4,7,13,4
37078,10,412,22,1,4,8,18,6
37079,10,412,22,1,4,9,19,6
37080,1,413,24,1,4,1,4,1
37081,1,413,24,1,4,2,7,2
37082,1,413,24,1,4,3,4,1
37083,1,413,24,1,4,4,17,5
37084,1,413,24,1,4,5,17,5
37085,1,413,24,1,4,6,10,3
37086,1,413,24,1,4,7,8,2
37087,1,413,24,1,4,8,18,6
37088,1,413,24,1,4,9,10,3
37089,2,413,24,1,4,1,2,1
37090,2,413,24,1,4,2,14,4
37091,2,413,24,1,4,3,16,5
37092,2,413,24,1,4,4,15,5
37093,2,413,24,1,4,5,16,5
37094,2,413,24,1,4,6,1,1
37095,2,413,24,1,4,7,13,4
37096,2,413,24,1,4,8,15,5
37097,2,413,24,1,4,9,19,6
37098,3,413,24,1,4,1,2,1
37099,3,413,24,1,4,2,1,1
37100,3,413,24,1,4,3,11,3
37101,3,413,24,1,4,4,17,5
37102,3,413,24,1,4,5,13,4
37103,3,413,24,1,4,6,1,1
37104,3,413,24,1,4,7,12,4
37105,3,413,24,1,4,8,13,4
37106,3,413,24,1,4,9,10,3
37107,4,413,24,1,4,1,11,3
37108,4,413,24,1,4,2,20,6
37109,4,413,24,1,4,3,7,2
37110,4,413,24,1,4,4,14,4
37111,4,413,24,1,4,5,9,3
37112,4,413,24,1,4,6,17,5
37113,4,413,24,1,4,7,20,6
37114,4,413,24,1,4,8,3,1
37115,4,413,24,1,4,9,12,4
37116,5,413,24,1,4,1,10,3
37117,5,413,24,1,4,2,16,5
37118,5,413,24,1,4,3,20,6
37119,5,413,24,1,4,4,2,1
37120,5,413,24,1,4,5,18,6
37121,5,413,24,1,4,6,16,5
37122,5,413,24,1,4,7,15,5
37123,5,413,24,1,4,8,3,1
37124,5,413,24,1,4,9,12,4
37125,6,413,24,1,4,1,8,2
37126,6,413,24,1,4,2,13,4
37127,6,413,24,1,4,3,20,6
37128,6,413,24,1,4,4,20,6
37129,6,413,24,1,4,5,3,1
37130,6,413,24,1,4,6,20,6
37131,6,413,24,1,4,7,3,1
37132,6,413,24,1,4,8,20,6
37133,6,413,24,1,4,9,14,4
37134,7,413,24,1,4,1,10,3
37135,7,413,24,1,4,2,11,3
37136,7,413,24,1,4,3,6,2
37137,7,413,24,1,4,4,9,3
37138,7,413,24,1,4,5,16,5
37139,7,413,24,1,4,6,16,5
37140,7,413,24,1,4,7,13,4
37141,7,413,24,1,4,8,6,2
37142,7,413,24,1,4,9,7,2
37143,8,413,24,1,4,1,7,2
37144,8,413,24,1,4,2,12,4
37145,8,413,24,1,4,3,7,2
37146,8,413,24,1,4,4,6,2
37147,8,413,24,1,4,5,20,6
37148,8,413,24,1,4,6,9,3
37149,8,413,24,1,4,7,15,5
37150,8,413,24,1,4,8,17,5
37151,8,413,24,1,4,9,14,4
37152,9,413,24,1,4,1,18,6
37153,9,413,24,1,4,2,3,1
37154,9,413,24,1,4,3,9,3
37155,9,413,24,1,4,4,8,2
37156,9,413,24,1,4,5,14,4
37157,9,413,24,1,4,6,8,2
37158,9,413,24,1,4,7,17,5
37159,9,413,24,1,4,8,7,2
37160,9,413,24,1,4,9,5,2
37161,10,413,24,1,4,1,10,3
37162,10,413,24,1,4,2,9,3
37163,10,413,24,1,4,3,6,2
37164,10,413,24,1,4,4,6,2
37165,10,413,24,1,4,5,1,1
37166,10,413,24,1,4,6,3,1
37167,10,413,24,1,4,7,8,2
37168,10,413,24,1,4,8,12,4
37169,10,413,24,1,4,9,5,2
37170,1,414,25,3,11,1,9,3
37171,1,414,25,3,11,2,4,1
37172,1,414,25,3,11,3,16,5
37173,1,414,25,3,11,4,13,4
37174,1,414,25,3,11,5,16,5
37175,1,414,25,3,11,6,15,5
37176,1,414,25,3,11,7,9,3
37177,1,414,25,3,11,8,1,1
37178,1,414,25,3,11,9,17,5
37179,2,414,25,3,11,1,3,1
37180,2,414,25,3,11,2,7,2
37181,2,414,25,3,11,3,6,2
37182,2,414,25,3,11,4,10,3
37183,2,414,25,3,11,5,6,2
37184,2,414,25,3,11,6,10,3
37185,2,414,25,3,11,7,1,1
37186,2,414,25,3,11,8,12,4
37187,2,414,25,3,11,9,19,6
37188,3,414,25,3,11,1,5,2
37189,3,414,25,3,11,2,9,3
37190,3,414,25,3,11,3,19,6
37191,3,414,25,3,11,4,3,1
37192,3,414,25,3,11,5,18,6
37193,3,414,25,3,11,6,15,5
37194,3,414,25,3,11,7,3,1
37195,3,414,25,3,11,8,10,3
37196,3,414,25,3,11,9,1,1
37197,4,414,25,3,11,1,19,6
37198,4,414,25,3,11,2,12,4
37199,4,414,25,3,11,3,10,3
37200,4,414,25,3,11,4,8,2
37201,4,414,25,3,11,5,16,5
37202,4,414,25,3,11,6,12,4
37203,4,414,25,3,11,7,17,5
37204,4,414,25,3,11,8,8,2
37205,4,414,25,3,11,9,3,1
37206,5,414,25,3,11,1,15,5
37207,5,414,25,3,11,2,9,3
37208,5,414,25,3,11,3,3,1
37209,5,414,25,3,11,4,17,5
37210,5,414,25,3,11,5,5,2
37211,5,414,25,3,11,6,1,1
37212,5,414,25,3,11,7,15,5
37213,5,414,25,3,11,8,2,1
37214,5,414,25,3,11,9,8,2
37215,6,414,25,3,11,1,20,6
37216,6,414,25,3,11,2,2,1
37217,6,414,25,3,11,3,12,4
37218,6,414,25,3,11,4,7,2
37219,6,414,25,3,11,5,10,3
37220,6,414,25,3,11,6,8,2
37221,6,414,25,3,11,7,14,4
37222,6,414,25,3,11,8,1,1
37223,6,414,25,3,11,9,13,4
37224,7,414,25,3,11,1,9,3
37225,7,414,25,3,11,2,10,3
37226,7,414,25,3,11,3,6,2
37227,7,414,25,3,11,4,3,1
37228,7,414,25,3,11,5,4,1
37229,7,414,25,3,11,6,1,1
37230,7,414,25,3,11,7,17,5
37231,7,414,25,3,11,8,9,3
37232,7,414,25,3,11,9,13,4
37233,8,414,25,3,11,1,19,6
37234,8,414,25,3,11,2,15,5
37235,8,414,25,3,11,3,9,3
37236,8,414,25,3,11,4,2,1
37237,8,414,25,3,11,5,12,4
37238,8,414,25,3,11,6,6,2
37239,8,414,25,3,11,7,14,4
37240,8,414,25,3,11,8,13,4
37241,8,414,25,3,11,9,14,4
37242,9,414,25,3,11,1,8,2
37243,9,414,25,3,11,2,7,2
37244,9,414,25,3,11,3,15,5
37245,9,414,25,3,11,4,15,5
37246,9,414,25,3,11,5,13,4
37247,9,414,25,3,11,6,11,3
37248,9,414,25,3,11,7,4,1
37249,9,414,25,3,11,8,11,3
37250,9,414,25,3,11,9,12,4
37251,10,414,25,3,11,1,8,2
37252,10,414,25,3,11,2,20,6
37253,10,414,25,3,11,3,7,2
37254,10,414,25,3,11,4,20,6
37255,10,414,25,3,11,5,8,2
37256,10,414,25,3,11,6,20,6
37257,10,414,25,3,11,7,7,2
37258,10,414,25,3,11,8,16,5
37259,10,414,25,3,11,9,8,2
37260,1,415,27,2,6,1,5,2
37261,1,415,27,2,6,2,16,5
37262,1,415,27,2,6,3,15,5
37263,1,415,27,2,6,4,2,1
37264,1,415,27,2,6,5,10,3
37265,1,415,27,2,6,6,16,5
37266,1,415,27,2,6,7,12,4
37267,1,415,27,2,6,8,1,1
37268,1,415,27,2,6,9,19,6
37269,2,415,27,2,6,1,14,4
37270,2,415,27,2,6,2,2,1
37271,2,415,27,2,6,3,4,1
37272,2,415,27,2,6,4,17,5
37273,2,415,27,2,6,5,12,4
37274,2,415,27,2,6,6,20,6
37275,2,415,27,2,6,7,13,4
37276,2,415,27,2,6,8,5,2
37277,2,415,27,2,6,9,5,2
37278,3,415,27,2,6,1,7,2
37279,3,415,27,2,6,2,17,5
37280,3,415,27,2,6,3,6,2
37281,3,415,27,2,6,4,8,2
37282,3,415,27,2,6,5,1,1
37283,3,415,27,2,6,6,10,3
37284,3,415,27,2,6,7,7,2
37285,3,415,27,2,6,8,17,5
37286,3,415,27,2,6,9,16,5
37287,4,415,27,2,6,1,12,4
37288,4,415,27,2,6,2,3,1
37289,4,415,27,2,6,3,20,6
37290,4,415,27,2,6,4,2,1
37291,4,415,27,2,6,5,2,1
37292,4,415,27,2,6,6,9,3
37293,4,415,27,2,6,7,18,6
37294,4,415,27,2,6,8,17,5
37295,4,415,27,2,6,9,15,5
37296,5,415,27,2,6,1,13,4
37297,5,415,27,2,6,2,3,1
37298,5,415,27,2,6,3,19,6
37299,5,415,27,2,6,4,9,3
37300,5,415,27,2,6,5,8,2
37301,5,415,27,2,6,6,20,6
37302,5,415,27,2,6,7,12,4
37303,5,415,27,2,6,8,9,3
37304,5,415,27,2,6,9,3,1
37305,6,415,27,2,6,1,19,6
37306,6,415,27,2,6,2,12,4
37307,6,415,27,2,6,3,13,4
37308,6,415,27,2,6,4,10,3
37309,6,415,27,2,6,5,15,5
37310,6,415,27,2,6,6,3,1
37311,6,415,27,2,6,7,6,2
37312,6,415,27,2,6,8,6,2
37313,6,415,27,2,6,9,15,5
37314,7,415,27,2,6,1,13,4
37315,7,415,27,2,6,2,20,6
37316,7,415,27,2,6,3,12,4
37317,7,415,27,2,6,4,10,3
37318,7,415,27,2,6,5,18,6
37319,7,415,27,2,6,6,7,2
37320,7,415,27,2,6,7,4,1
37321,7,415,27,2,6,8,2,1
37322,7,415,27,2,6,9,9,3
37323,8,415,27,2,6,1,13,4
37324,8,415,27,2,6,2,12,4
37325,8,415,27,2,6,3,13,4
37326,8,415,27,2,6,4,12,4
37327,8,415,27,2,6,5,4,1
37328,8,415,27,2,6,6,7,2
37329,8,415,27,2,6,7,18,6
37330,8,415,27,2,6,8,17,5
37331,8,415,27,2,6,9,16,5
37332,9,415,27,2,6,1,11,3
37333,9,415,27,2,6,2,13,4
37334,9,415,27,2,6,3,16,5
37335,9,415,27,2,6,4,6,2
37336,9,415,27,2,6,5,2,1
37337,9,415,27,2,6,6,6,2
37338,9,415,27,2,6,7,6,2
37339,9,415,27,2,6,8,17,5
37340,9,415,27,2,6,9,18,6
37341,10,415,27,2,6,1,1,1
37342,10,415,27,2,6,2,7,2
37343,10,415,27,2,6,3,19,6
37344,10,415,27,2,6,4,15,5
37345,10,415,27,2,6,5,13,4
37346,10,415,27,2,6,6,3,1
37347,10,415,27,2,6,7,14,4
37348,10,415,27,2,6,8,17,5
37349,10,415,27,2,6,9,13,4
37350,1,416,24,2,5,1,9,3
37351,1,416,24,2,5,2,16,5
37352,1,416,24,2,5,3,11,3
37353,1,416,24,2,5,4,2,1
37354,1,416,24,2,5,5,19,6
37355,1,416,24,2,5,6,15,5
37356,1,416,24,2,5,7,10,3
37357,1,416,24,2,5,8,5,2
37358,1,416,24,2,5,9,13,4
37359,2,416,24,2,5,1,13,4
37360,2,416,24,2,5,2,2,1
37361,2,416,24,2,5,3,5,2
37362,2,416,24,2,5,4,17,5
37363,2,416,24,2,5,5,7,2
37364,2,416,24,2,5,6,8,2
37365,2,416,24,2,5,7,20,6
37366,2,416,24,2,5,8,12,4
37367,2,416,24,2,5,9,15,5
37368,3,416,24,2,5,1,4,1
37369,3,416,24,2,5,2,7,2
37370,3,416,24,2,5,3,1,1
37371,3,416,24,2,5,4,11,3
37372,3,416,24,2,5,5,7,2
37373,3,416,24,2,5,6,18,6
37374,3,416,24,2,5,7,9,3
37375,3,416,24,2,5,8,7,2
37376,3,416,24,2,5,9,8,2
37377,4,416,24,2,5,1,20,6
37378,4,416,24,2,5,2,16,5
37379,4,416,24,2,5,3,12,4
37380,4,416,24,2,5,4,19,6
37381,4,416,24,2,5,5,20,6
37382,4,416,24,2,5,6,5,2
37383,4,416,24,2,5,7,5,2
37384,4,416,24,2,5,8,9,3
37385,4,416,24,2,5,9,3,1
37386,5,416,24,2,5,1,14,4
37387,5,416,24,2,5,2,19,6
37388,5,416,24,2,5,3,9,3
37389,5,416,24,2,5,4,12,4
37390,5,416,24,2,5,5,7,2
37391,5,416,24,2,5,6,9,3
37392,5,416,24,2,5,7,8,2
37393,5,416,24,2,5,8,20,6
37394,5,416,24,2,5,9,17,5
37395,6,416,24,2,5,1,8,2
37396,6,416,24,2,5,2,1,1
37397,6,416,24,2,5,3,10,3
37398,6,416,24,2,5,4,16,5
37399,6,416,24,2,5,5,4,1
37400,6,416,24,2,5,6,4,1
37401,6,416,24,2,5,7,4,1
37402,6,416,24,2,5,8,17,5
37403,6,416,24,2,5,9,20,6
37404,7,416,24,2,5,1,12,4
37405,7,416,24,2,5,2,17,5
37406,7,416,24,2,5,3,20,6
37407,7,416,24,2,5,4,8,2
37408,7,416,24,2,5,5,1,1
37409,7,416,24,2,5,6,7,2
37410,7,416,24,2,5,7,10,3
37411,7,416,24,2,5,8,5,2
37412,7,416,24,2,5,9,10,3
37413,8,416,24,2,5,1,6,2
37414,8,416,24,2,5,2,3,1
37415,8,416,24,2,5,3,18,6
37416,8,416,24,2,5,4,3,1
37417,8,416,24,2,5,5,1,1
37418,8,416,24,2,5,6,20,6
37419,8,416,24,2,5,7,16,5
37420,8,416,24,2,5,8,7,2
37421,8,416,24,2,5,9,6,2
37422,9,416,24,2,5,1,1,1
37423,9,416,24,2,5,2,19,6
37424,9,416,24,2,5,3,10,3
37425,9,416,24,2,5,4,2,1
37426,9,416,24,2,5,5,19,6
37427,9,416,24,2,5,6,4,1
37428,9,416,24,2,5,7,17,5
37429,9,416,24,2,5,8,12,4
37430,9,416,24,2,5,9,4,1
37431,10,416,24,2,5,1,5,2
37432,10,416,24,2,5,2,20,6
37433,10,416,24,2,5,3,9,3
37434,10,416,24,2,5,4,8,2
37435,10,416,24,2,5,5,2,1
37436,10,416,24,2,5,6,4,1
37437,10,416,24,2,5,7,4,1
37438,10,416,24,2,5,8,4,1
37439,10,416,24,2,5,9,18,6
37440,1,417,22,1,2,1,20,6
37441,1,417,22,1,2,2,19,6
37442,1,417,22,1,2,3,4,1
37443,1,417,22,1,2,4,10,3
37444,1,417,22,1,2,5,12,4
37445,1,417,22,1,2,6,19,6
37446,1,417,22,1,2,7,9,3
37447,1,417,22,1,2,8,9,3
37448,1,417,22,1,2,9,5,2
37449,2,417,22,1,2,1,15,5
37450,2,417,22,1,2,2,19,6
37451,2,417,22,1,2,3,14,4
37452,2,417,22,1,2,4,10,3
37453,2,417,22,1,2,5,3,1
37454,2,417,22,1,2,6,2,1
37455,2,417,22,1,2,7,6,2
37456,2,417,22,1,2,8,7,2
37457,2,417,22,1,2,9,10,3
37458,3,417,22,1,2,1,4,1
37459,3,417,22,1,2,2,17,5
37460,3,417,22,1,2,3,12,4
37461,3,417,22,1,2,4,4,1
37462,3,417,22,1,2,5,15,5
37463,3,417,22,1,2,6,13,4
37464,3,417,22,1,2,7,14,4
37465,3,417,22,1,2,8,19,6
37466,3,417,22,1,2,9,9,3
37467,4,417,22,1,2,1,18,6
37468,4,417,22,1,2,2,15,5
37469,4,417,22,1,2,3,17,5
37470,4,417,22,1,2,4,18,6
37471,4,417,22,1,2,5,15,5
37472,4,417,22,1,2,6,7,2
37473,4,417,22,1,2,7,9,3
37474,4,417,22,1,2,8,2,1
37475,4,417,22,1,2,9,19,6
37476,5,417,22,1,2,1,9,3
37477,5,417,22,1,2,2,15,5
37478,5,417,22,1,2,3,12,4
37479,5,417,22,1,2,4,4,1
37480,5,417,22,1,2,5,17,5
37481,5,417,22,1,2,6,6,2
37482,5,417,22,1,2,7,13,4
37483,5,417,22,1,2,8,4,1
37484,5,417,22,1,2,9,4,1
37485,6,417,22,1,2,1,6,2
37486,6,417,22,1,2,2,4,1
37487,6,417,22,1,2,3,5,2
37488,6,417,22,1,2,4,8,2
37489,6,417,22,1,2,5,1,1
37490,6,417,22,1,2,6,20,6
37491,6,417,22,1,2,7,8,2
37492,6,417,22,1,2,8,15,5
37493,6,417,22,1,2,9,10,3
37494,7,417,22,1,2,1,11,3
37495,7,417,22,1,2,2,11,3
37496,7,417,22,1,2,3,4,1
37497,7,417,22,1,2,4,4,1
37498,7,417,22,1,2,5,17,5
37499,7,417,22,1,2,6,5,2
37500,7,417,22,1,2,7,4,1
37501,7,417,22,1,2,8,10,3
37502,7,417,22,1,2,9,11,3
37503,8,417,22,1,2,1,13,4
37504,8,417,22,1,2,2,17,5
37505,8,417,22,1,2,3,12,4
37506,8,417,22,1,2,4,18,6
37507,8,417,22,1,2,5,18,6
37508,8,417,22,1,2,6,3,1
37509,8,417,22,1,2,7,8,2
37510,8,417,22,1,2,8,15,5
