"days,user_id,age,gender,location,timeslot,gameid,gener"
"6,372,24,3,8,2,10,3"
"6,372,24,3,8,3,10,3"
"6,372,24,3,8,4,10,3"
"6,372,24,3,8,5,3,1"
"6,372,24,3,8,6,3,1"
"6,372,24,3,8,7,18,6"
"6,372,24,3,8,8,4,1"
"6,372,24,3,8,9,6,2"
"7,372,24,3,8,1,16,5"
"7,372,24,3,8,2,16,5"
"7,372,24,3,8,3,13,4"
"7,372,24,3,8,4,18,6"
"7,372,24,3,8,5,14,4"
"7,372,24,3,8,6,1,1"
"7,372,24,3,8,7,6,2"
"7,372,24,3,8,8,12,4"
"7,372,24,3,8,9,13,4"
"8,372,24,3,8,1,2,1"
"8,372,24,3,8,2,10,3"
"8,372,24,3,8,3,16,5"
"8,372,24,3,8,4,4,1"
"8,372,24,3,8,5,5,2"
"8,372,24,3,8,6,11,3"
"8,372,24,3,8,7,6,2"
"8,372,24,3,8,8,12,4"
"8,372,24,3,8,9,8,2"
"9,372,24,3,8,1,11,3"
"9,372,24,3,8,2,4,1"
"9,372,24,3,8,3,4,1"
"9,372,24,3,8,4,12,4"
"9,372,24,3,8,5,7,2"
"9,372,24,3,8,6,19,6"
"9,372,24,3,8,7,15,5"
"9,372,24,3,8,8,16,5"
"9,372,24,3,8,9,13,4"
"10,372,24,3,8,1,14,4"
"10,372,24,3,8,2,12,4"
"10,372,24,3,8,3,5,2"
"10,372,24,3,8,4,8,2"
"10,372,24,3,8,5,5,2"
"10,372,24,3,8,6,6,2"
"10,372,24,3,8,7,17,5"
"10,372,24,3,8,8,12,4"
"10,372,24,3,8,9,5,2"
"1,373,29,3,1,1,16,5"
"1,373,29,3,1,2,5,2"
"1,373,29,3,1,3,17,5"
"1,373,29,3,1,4,9,3"
"1,373,29,3,1,5,11,3"
"1,373,29,3,1,6,8,2"
"1,373,29,3,1,7,20,6"
"1,373,29,3,1,8,9,3"
"1,373,29,3,1,9,18,6"
"2,373,29,3,1,1,8,2"
"2,373,29,3,1,2,11,3"
"2,373,29,3,1,3,8,2"
"2,373,29,3,1,4,8,2"
"2,373,29,3,1,5,3,1"
"2,373,29,3,1,6,14,4"
"2,373,29,3,1,7,8,2"
"2,373,29,3,1,8,1,1"
"2,373,29,3,1,9,9,3"
"3,373,29,3,1,1,2,1"
"3,373,29,3,1,2,11,3"
"3,373,29,3,1,3,13,4"
"3,373,29,3,1,4,11,3"
"3,373,29,3,1,5,20,6"
"3,373,29,3,1,6,4,1"
"3,373,29,3,1,7,19,6"
"3,373,29,3,1,8,2,1"
"3,373,29,3,1,9,1,1"
"4,373,29,3,1,1,6,2"
"4,373,29,3,1,2,5,2"
"4,373,29,3,1,3,9,3"
"4,373,29,3,1,4,1,1"
"4,373,29,3,1,5,11,3"
"4,373,29,3,1,6,17,5"
"4,373,29,3,1,7,18,6"
"4,373,29,3,1,8,13,4"
"4,373,29,3,1,9,17,5"
"5,373,29,3,1,1,16,5"
"5,373,29,3,1,2,13,4"
"5,373,29,3,1,3,8,2"
"5,373,29,3,1,4,15,5"
"5,373,29,3,1,5,20,6"
"5,373,29,3,1,6,2,1"
"5,373,29,3,1,7,5,2"
"5,373,29,3,1,8,3,1"
"5,373,29,3,1,9,1,1"
"6,373,29,3,1,1,8,2"
"6,373,29,3,1,2,16,5"
"6,373,29,3,1,3,6,2"
"6,373,29,3,1,4,7,2"
"6,373,29,3,1,5,14,4"
"6,373,29,3,1,6,13,4"
"6,373,29,3,1,7,9,3"
"6,373,29,3,1,8,11,3"
"6,373,29,3,1,9,7,2"
"7,373,29,3,1,1,12,4"
"7,373,29,3,1,2,1,1"
"7,373,29,3,1,3,11,3"
"7,373,29,3,1,4,16,5"
"7,373,29,3,1,5,4,1"
"7,373,29,3,1,6,19,6"
"7,373,29,3,1,7,20,6"
"7,373,29,3,1,8,4,1"
"7,373,29,3,1,9,19,6"
"8,373,29,3,1,1,15,5"
"8,373,29,3,1,2,7,2"
"8,373,29,3,1,3,19,6"
"8,373,29,3,1,4,19,6"
"8,373,29,3,1,5,2,1"
"8,373,29,3,1,6,13,4"
"8,373,29,3,1,7,20,6"
"8,373,29,3,1,8,15,5"
"8,373,29,3,1,9,12,4"
"9,373,29,3,1,1,15,5"
"9,373,29,3,1,2,16,5"
"9,373,29,3,1,3,12,4"
"9,373,29,3,1,4,15,5"
"9,373,29,3,1,5,19,6"
"9,373,29,3,1,6,17,5"
"9,373,29,3,1,7,5,2"
"9,373,29,3,1,8,1,1"
"9,373,29,3,1,9,6,2"
"10,373,29,3,1,1,12,4"
"10,373,29,3,1,2,17,5"
"10,373,29,3,1,3,16,5"
"10,373,29,3,1,4,20,6"
"10,373,29,3,1,5,10,3"
"10,373,29,3,1,6,15,5"
"10,373,29,3,1,7,13,4"
"10,373,29,3,1,8,9,3"
"10,373,29,3,1,9,15,5"
"1,374,30,3,13,1,10,3"
"1,374,30,3,13,2,17,5"
"1,374,30,3,13,3,10,3"
"1,374,30,3,13,4,13,4"
"1,374,30,3,13,5,2,1"
"1,374,30,3,13,6,6,2"
"1,374,30,3,13,7,2,1"
"1,374,30,3,13,8,6,2"
"1,374,30,3,13,9,15,5"
"2,374,30,3,13,1,2,1"
"2,374,30,3,13,2,20,6"
"2,374,30,3,13,3,10,3"
"2,374,30,3,13,4,6,2"
"2,374,30,3,13,5,20,6"
"2,374,30,3,13,6,18,6"
"2,374,30,3,13,7,16,5"
"2,374,30,3,13,8,13,4"
"2,374,30,3,13,9,2,1"
"3,374,30,3,13,1,15,5"
"3,374,30,3,13,2,12,4"
"3,374,30,3,13,3,13,4"
"3,374,30,3,13,4,3,1"
"3,374,30,3,13,5,9,3"
"3,374,30,3,13,6,19,6"
"3,374,30,3,13,7,12,4"
"3,374,30,3,13,8,11,3"
"3,374,30,3,13,9,20,6"
"4,374,30,3,13,1,11,3"
"4,374,30,3,13,2,18,6"
"4,374,30,3,13,3,13,4"
"4,374,30,3,13,4,13,4"
"4,374,30,3,13,5,15,5"
"4,374,30,3,13,6,3,1"
"4,374,30,3,13,7,14,4"
"4,374,30,3,13,8,19,6"
"4,374,30,3,13,9,8,2"
"5,374,30,3,13,1,6,2"
"5,374,30,3,13,2,9,3"
"5,374,30,3,13,3,1,1"
"5,374,30,3,13,4,5,2"
"5,374,30,3,13,5,2,1"
"5,374,30,3,13,6,20,6"
"5,374,30,3,13,7,16,5"
"5,374,30,3,13,8,12,4"
"5,374,30,3,13,9,8,2"
"6,374,30,3,13,1,14,4"
"6,374,30,3,13,2,9,3"
"6,374,30,3,13,3,5,2"
"6,374,30,3,13,4,6,2"
"6,374,30,3,13,5,5,2"
"6,374,30,3,13,6,13,4"
"6,374,30,3,13,7,2,1"
"6,374,30,3,13,8,7,2"
"6,374,30,3,13,9,18,6"
"7,374,30,3,13,1,9,3"
"7,374,30,3,13,2,8,2"
"7,374,30,3,13,3,10,3"
"7,374,30,3,13,4,11,3"
"7,374,30,3,13,5,2,1"
"7,374,30,3,13,6,14,4"
"7,374,30,3,13,7,19,6"
"7,374,30,3,13,8,11,3"
"7,374,30,3,13,9,12,4"
"8,374,30,3,13,1,10,3"
"8,374,30,3,13,2,7,2"
"8,374,30,3,13,3,18,6"
"8,374,30,3,13,4,18,6"
"8,374,30,3,13,5,17,5"
"8,374,30,3,13,6,12,4"
"8,374,30,3,13,7,8,2"
"8,374,30,3,13,8,18,6"
"8,374,30,3,13,9,1,1"
"9,374,30,3,13,1,9,3"
"9,374,30,3,13,2,16,5"
"9,374,30,3,13,3,10,3"
"9,374,30,3,13,4,3,1"
"9,374,30,3,13,5,13,4"
"9,374,30,3,13,6,1,1"
"9,374,30,3,13,7,6,2"
"9,374,30,3,13,8,8,2"
"9,374,30,3,13,9,10,3"
"10,374,30,3,13,1,3,1"
"10,374,30,3,13,2,10,3"
"10,374,30,3,13,3,16,5"
"10,374,30,3,13,4,19,6"
"10,374,30,3,13,5,13,4"
"10,374,30,3,13,6,16,5"
"10,374,30,3,13,7,5,2"
"10,374,30,3,13,8,16,5"
"10,374,30,3,13,9,6,2"
"1,375,26,2,7,1,18,6"
"1,375,26,2,7,2,16,5"
"1,375,26,2,7,3,8,2"
"1,375,26,2,7,4,18,6"
"1,375,26,2,7,5,12,4"
"1,375,26,2,7,6,20,6"
"1,375,26,2,7,7,9,3"
"1,375,26,2,7,8,4,1"
"1,375,26,2,7,9,1,1"
"2,375,26,2,7,1,14,4"
"2,375,26,2,7,2,14,4"
"2,375,26,2,7,3,2,1"
"2,375,26,2,7,4,19,6"
"2,375,26,2,7,5,13,4"
"2,375,26,2,7,6,1,1"
"2,375,26,2,7,7,19,6"
"2,375,26,2,7,8,6,2"
"2,375,26,2,7,9,12,4"
"3,375,26,2,7,1,1,1"
"3,375,26,2,7,2,14,4"
"3,375,26,2,7,3,2,1"
"3,375,26,2,7,4,7,2"
"3,375,26,2,7,5,3,1"
"3,375,26,2,7,6,20,6"
"3,375,26,2,7,7,19,6"
"3,375,26,2,7,8,3,1"
"3,375,26,2,7,9,2,1"
"4,375,26,2,7,1,12,4"
"4,375,26,2,7,2,9,3"
"4,375,26,2,7,3,12,4"
"4,375,26,2,7,4,2,1"
"4,375,26,2,7,5,7,2"
"4,375,26,2,7,6,1,1"
"4,375,26,2,7,7,7,2"
"4,375,26,2,7,8,13,4"
"4,375,26,2,7,9,8,2"
"5,375,26,2,7,1,11,3"
"5,375,26,2,7,2,8,2"
"5,375,26,2,7,3,12,4"
"5,375,26,2,7,4,11,3"
"5,375,26,2,7,5,11,3"
"5,375,26,2,7,6,2,1"
"5,375,26,2,7,7,12,4"
"5,375,26,2,7,8,13,4"
"5,375,26,2,7,9,3,1"
"6,375,26,2,7,1,13,4"
"6,375,26,2,7,2,6,2"
"6,375,26,2,7,3,15,5"
"6,375,26,2,7,4,1,1"
"6,375,26,2,7,5,19,6"
"6,375,26,2,7,6,7,2"
"6,375,26,2,7,7,19,6"
"6,375,26,2,7,8,14,4"
"6,375,26,2,7,9,12,4"
"7,375,26,2,7,1,11,3"
"7,375,26,2,7,2,7,2"
"7,375,26,2,7,3,16,5"
"7,375,26,2,7,4,20,6"
"7,375,26,2,7,5,7,2"
"7,375,26,2,7,6,18,6"
"7,375,26,2,7,7,17,5"
"7,375,26,2,7,8,13,4"
"7,375,26,2,7,9,8,2"
"8,375,26,2,7,1,6,2"
"8,375,26,2,7,2,8,2"
"8,375,26,2,7,3,6,2"
"8,375,26,2,7,4,1,1"
"8,375,26,2,7,5,5,2"
"8,375,26,2,7,6,8,2"
"8,375,26,2,7,7,1,1"
"8,375,26,2,7,8,18,6"
"8,375,26,2,7,9,19,6"
"9,375,26,2,7,1,10,3"
"9,375,26,2,7,2,18,6"
"9,375,26,2,7,3,9,3"
"9,375,26,2,7,4,7,2"
"9,375,26,2,7,5,5,2"
"9,375,26,2,7,6,17,5"
"9,375,26,2,7,7,10,3"
"9,375,26,2,7,8,17,5"
"9,375,26,2,7,9,13,4"
"10,375,26,2,7,1,4,1"
"10,375,26,2,7,2,2,1"
"10,375,26,2,7,3,14,4"
"10,375,26,2,7,4,17,5"
"10,375,26,2,7,5,13,4"
"10,375,26,2,7,6,19,6"
"10,375,26,2,7,7,2,1"
"10,375,26,2,7,8,15,5"
"10,375,26,2,7,9,17,5"
"1,376,21,1,18,1,16,5"
"1,376,21,1,18,2,7,2"
"1,376,21,1,18,3,13,4"
"1,376,21,1,18,4,6,2"
"1,376,21,1,18,5,15,5"
"1,376,21,1,18,6,11,3"
"1,376,21,1,18,7,19,6"
"1,376,21,1,18,8,3,1"
"1,376,21,1,18,9,15,5"
"2,376,21,1,18,1,12,4"
"2,376,21,1,18,2,13,4"
"2,376,21,1,18,3,7,2"
"2,376,21,1,18,4,7,2"
"2,376,21,1,18,5,6,2"
"2,376,21,1,18,6,9,3"
"2,376,21,1,18,7,18,6"
"2,376,21,1,18,8,15,5"
"2,376,21,1,18,9,11,3"
"3,376,21,1,18,1,9,3"
"3,376,21,1,18,2,11,3"
"3,376,21,1,18,3,15,5"
"3,376,21,1,18,4,2,1"
"3,376,21,1,18,5,20,6"
"3,376,21,1,18,6,2,1"
"3,376,21,1,18,7,9,3"
"3,376,21,1,18,8,1,1"
"3,376,21,1,18,9,12,4"
"4,376,21,1,18,1,13,4"
"4,376,21,1,18,2,9,3"
"4,376,21,1,18,3,4,1"
"4,376,21,1,18,4,8,2"
"4,376,21,1,18,5,19,6"
"4,376,21,1,18,6,8,2"
"4,376,21,1,18,7,15,5"
"4,376,21,1,18,8,2,1"
"4,376,21,1,18,9,17,5"
"5,376,21,1,18,1,1,1"
"5,376,21,1,18,2,11,3"
"5,376,21,1,18,3,4,1"
"5,376,21,1,18,4,15,5"
"5,376,21,1,18,5,8,2"
"5,376,21,1,18,6,11,3"
"5,376,21,1,18,7,18,6"
"5,376,21,1,18,8,10,3"
"5,376,21,1,18,9,8,2"
"6,376,21,1,18,1,1,1"
"6,376,21,1,18,2,19,6"
"6,376,21,1,18,3,10,3"
"6,376,21,1,18,4,20,6"
"6,376,21,1,18,5,9,3"
"6,376,21,1,18,6,4,1"
"6,376,21,1,18,7,18,6"
"6,376,21,1,18,8,11,3"
"6,376,21,1,18,9,3,1"
"7,376,21,1,18,1,9,3"
"7,376,21,1,18,2,18,6"
"7,376,21,1,18,3,3,1"
"7,376,21,1,18,4,13,4"
"7,376,21,1,18,5,11,3"
"7,376,21,1,18,6,4,1"
"7,376,21,1,18,7,2,1"
"7,376,21,1,18,8,19,6"
"7,376,21,1,18,9,10,3"
"8,376,21,1,18,1,6,2"
"8,376,21,1,18,2,8,2"
"8,376,21,1,18,3,13,4"
"8,376,21,1,18,4,2,1"
"8,376,21,1,18,5,11,3"
"8,376,21,1,18,6,5,2"
"8,376,21,1,18,7,3,1"
"8,376,21,1,18,8,13,4"
"8,376,21,1,18,9,4,1"
"9,376,21,1,18,1,2,1"
"9,376,21,1,18,2,5,2"
"9,376,21,1,18,3,15,5"
"9,376,21,1,18,4,15,5"
"9,376,21,1,18,5,8,2"
"9,376,21,1,18,6,14,4"
"9,376,21,1,18,7,2,1"
"9,376,21,1,18,8,5,2"
"9,376,21,1,18,9,14,4"
"10,376,21,1,18,1,17,5"
"10,376,21,1,18,2,1,1"
"10,376,21,1,18,3,6,2"
"10,376,21,1,18,4,6,2"
"10,376,21,1,18,5,11,3"
"10,376,21,1,18,6,13,4"
"10,376,21,1,18,7,4,1"
"10,376,21,1,18,8,5,2"
"10,376,21,1,18,9,1,1"
"1,377,23,3,19,1,4,1"
"1,377,23,3,19,2,17,5"
"1,377,23,3,19,3,5,2"
"1,377,23,3,19,4,14,4"
"1,377,23,3,19,5,17,5"
"1,377,23,3,19,6,3,1"
"1,377,23,3,19,7,12,4"
"1,377,23,3,19,8,12,4"
"1,377,23,3,19,9,13,4"
"2,377,23,3,19,1,2,1"
"2,377,23,3,19,2,6,2"
"2,377,23,3,19,3,16,5"
"2,377,23,3,19,4,16,5"
"2,377,23,3,19,5,11,3"
"2,377,23,3,19,6,18,6"
"2,377,23,3,19,7,11,3"
"2,377,23,3,19,8,11,3"
"2,377,23,3,19,9,3,1"
"3,377,23,3,19,1,16,5"
"3,377,23,3,19,2,4,1"
"3,377,23,3,19,3,15,5"
"3,377,23,3,19,4,18,6"
"3,377,23,3,19,5,17,5"
"3,377,23,3,19,6,7,2"
"3,377,23,3,19,7,11,3"
"3,377,23,3,19,8,13,4"
"3,377,23,3,19,9,4,1"
"4,377,23,3,19,1,3,1"
"4,377,23,3,19,2,5,2"
"4,377,23,3,19,3,3,1"
"4,377,23,3,19,4,1,1"
"4,377,23,3,19,5,6,2"
"4,377,23,3,19,6,16,5"
"4,377,23,3,19,7,5,2"
"4,377,23,3,19,8,12,4"
"4,377,23,3,19,9,11,3"
"5,377,23,3,19,1,9,3"
"5,377,23,3,19,2,18,6"
"5,377,23,3,19,3,18,6"
"5,377,23,3,19,4,11,3"
"5,377,23,3,19,5,11,3"
"5,377,23,3,19,6,10,3"
"5,377,23,3,19,7,19,6"
"5,377,23,3,19,8,4,1"
"5,377,23,3,19,9,5,2"
"6,377,23,3,19,1,15,5"
"6,377,23,3,19,2,2,1"
"6,377,23,3,19,3,2,1"
"6,377,23,3,19,4,2,1"
"6,377,23,3,19,5,5,2"
"6,377,23,3,19,6,13,4"
"6,377,23,3,19,7,1,1"
"6,377,23,3,19,8,18,6"
"6,377,23,3,19,9,7,2"
"7,377,23,3,19,1,4,1"
"7,377,23,3,19,2,17,5"
"7,377,23,3,19,3,3,1"
"7,377,23,3,19,4,14,4"
"7,377,23,3,19,5,12,4"
"7,377,23,3,19,6,12,4"
"7,377,23,3,19,7,4,1"
"7,377,23,3,19,8,8,2"
"7,377,23,3,19,9,19,6"
"8,377,23,3,19,1,4,1"
"8,377,23,3,19,2,15,5"
"8,377,23,3,19,3,10,3"
"8,377,23,3,19,4,1,1"
"8,377,23,3,19,5,4,1"
"8,377,23,3,19,6,12,4"
"8,377,23,3,19,7,14,4"
"8,377,23,3,19,8,1,1"
"8,377,23,3,19,9,8,2"
"9,377,23,3,19,1,17,5"
"9,377,23,3,19,2,20,6"
"9,377,23,3,19,3,1,1"
"9,377,23,3,19,4,20,6"
"9,377,23,3,19,5,4,1"
"9,377,23,3,19,6,6,2"
"9,377,23,3,19,7,13,4"
"9,377,23,3,19,8,11,3"
"9,377,23,3,19,9,16,5"
"10,377,23,3,19,1,18,6"
"10,377,23,3,19,2,13,4"
"10,377,23,3,19,3,6,2"
"10,377,23,3,19,4,4,1"
"10,377,23,3,19,5,13,4"
"10,377,23,3,19,6,7,2"
"10,377,23,3,19,7,19,6"
"10,377,23,3,19,8,19,6"
"10,377,23,3,19,9,2,1"
"1,378,25,2,9,1,10,3"
"1,378,25,2,9,2,6,2"
"1,378,25,2,9,3,14,4"
"1,378,25,2,9,4,14,4"
"1,378,25,2,9,5,9,3"
"1,378,25,2,9,6,19,6"
"1,378,25,2,9,7,11,3"
"1,378,25,2,9,8,8,2"
"1,378,25,2,9,9,13,4"
"2,378,25,2,9,1,5,2"
"2,378,25,2,9,2,2,1"
"2,378,25,2,9,3,12,4"
"2,378,25,2,9,4,4,1"
"2,378,25,2,9,5,11,3"
"2,378,25,2,9,6,15,5"
"2,378,25,2,9,7,3,1"
"2,378,25,2,9,8,16,5"
"2,378,25,2,9,9,6,2"
"3,378,25,2,9,1,3,1"
"3,378,25,2,9,2,18,6"
"3,378,25,2,9,3,18,6"
"3,378,25,2,9,4,4,1"
"3,378,25,2,9,5,6,2"
"3,378,25,2,9,6,12,4"
"3,378,25,2,9,7,11,3"
"3,378,25,2,9,8,13,4"
"3,378,25,2,9,9,19,6"
"4,378,25,2,9,1,7,2"
"4,378,25,2,9,2,20,6"
"4,378,25,2,9,3,18,6"
"4,378,25,2,9,4,13,4"
"4,378,25,2,9,5,6,2"
"4,378,25,2,9,6,4,1"
"4,378,25,2,9,7,8,2"
"4,378,25,2,9,8,10,3"
"4,378,25,2,9,9,9,3"
"5,378,25,2,9,1,20,6"
"5,378,25,2,9,2,15,5"
"5,378,25,2,9,3,18,6"
"5,378,25,2,9,4,15,5"
"5,378,25,2,9,5,1,1"
"5,378,25,2,9,6,20,6"
"5,378,25,2,9,7,3,1"
"5,378,25,2,9,8,8,2"
"5,378,25,2,9,9,8,2"
"6,378,25,2,9,1,15,5"
"6,378,25,2,9,2,2,1"
"6,378,25,2,9,3,3,1"
"6,378,25,2,9,4,18,6"
"6,378,25,2,9,5,8,2"
"6,378,25,2,9,6,16,5"
"6,378,25,2,9,7,14,4"
"6,378,25,2,9,8,1,1"
"6,378,25,2,9,9,17,5"
"7,378,25,2,9,1,14,4"
"7,378,25,2,9,2,12,4"
"7,378,25,2,9,3,12,4"
"7,378,25,2,9,4,7,2"
"7,378,25,2,9,5,17,5"
"7,378,25,2,9,6,4,1"
"7,378,25,2,9,7,8,2"
"7,378,25,2,9,8,18,6"
"7,378,25,2,9,9,18,6"
"8,378,25,2,9,1,4,1"
"8,378,25,2,9,2,17,5"
"8,378,25,2,9,3,19,6"
"8,378,25,2,9,4,14,4"
"8,378,25,2,9,5,9,3"
"8,378,25,2,9,6,10,3"
"8,378,25,2,9,7,4,1"
"8,378,25,2,9,8,1,1"
"8,378,25,2,9,9,18,6"
"9,378,25,2,9,1,3,1"
"9,378,25,2,9,2,17,5"
"9,378,25,2,9,3,11,3"
"9,378,25,2,9,4,11,3"
"9,378,25,2,9,5,11,3"
"9,378,25,2,9,6,5,2"
"9,378,25,2,9,7,9,3"
"9,378,25,2,9,8,16,5"
"9,378,25,2,9,9,1,1"
"10,378,25,2,9,1,8,2"
"10,378,25,2,9,2,3,1"
"10,378,25,2,9,3,19,6"
"10,378,25,2,9,4,7,2"
"10,378,25,2,9,5,4,1"
"10,378,25,2,9,6,3,1"
"10,378,25,2,9,7,14,4"
"10,378,25,2,9,8,15,5"
"10,378,25,2,9,9,17,5"
"1,379,25,3,5,1,6,2"
"1,379,25,3,5,2,12,4"
"1,379,25,3,5,3,5,2"
"1,379,25,3,5,4,9,3"
"1,379,25,3,5,5,10,3"
"1,379,25,3,5,6,14,4"
"1,379,25,3,5,7,5,2"
"1,379,25,3,5,8,10,3"
"1,379,25,3,5,9,19,6"
"2,379,25,3,5,1,16,5"
"2,379,25,3,5,2,19,6"
"2,379,25,3,5,3,6,2"
"2,379,25,3,5,4,12,4"
"2,379,25,3,5,5,9,3"
"2,379,25,3,5,6,5,2"
"2,379,25,3,5,7,8,2"
"2,379,25,3,5,8,5,2"
"2,379,25,3,5,9,7,2"
"3,379,25,3,5,1,19,6"
"3,379,25,3,5,2,9,3"
"3,379,25,3,5,3,14,4"
"3,379,25,3,5,4,14,4"
"3,379,25,3,5,5,3,1"
"3,379,25,3,5,6,14,4"
"3,379,25,3,5,7,14,4"
"3,379,25,3,5,8,18,6"
"3,379,25,3,5,9,20,6"
"4,379,25,3,5,1,20,6"
"4,379,25,3,5,2,5,2"
"4,379,25,3,5,3,7,2"
"4,379,25,3,5,4,8,2"
"4,379,25,3,5,5,17,5"
"4,379,25,3,5,6,6,2"
"4,379,25,3,5,7,9,3"
"4,379,25,3,5,8,3,1"
"4,379,25,3,5,9,5,2"
"5,379,25,3,5,1,12,4"
"5,379,25,3,5,2,16,5"
"5,379,25,3,5,3,17,5"
"5,379,25,3,5,4,11,3"
"5,379,25,3,5,5,18,6"
"5,379,25,3,5,6,7,2"
"5,379,25,3,5,7,6,2"
"5,379,25,3,5,8,2,1"
"5,379,25,3,5,9,3,1"
"6,379,25,3,5,1,9,3"
"6,379,25,3,5,2,19,6"
"6,379,25,3,5,3,12,4"
"6,379,25,3,5,4,5,2"
"6,379,25,3,5,5,16,5"
"6,379,25,3,5,6,12,4"
"6,379,25,3,5,7,15,5"
"6,379,25,3,5,8,8,2"
"6,379,25,3,5,9,9,3"
"7,379,25,3,5,1,6,2"
"7,379,25,3,5,2,9,3"
"7,379,25,3,5,3,8,2"
"7,379,25,3,5,4,13,4"
"7,379,25,3,5,5,11,3"
"7,379,25,3,5,6,13,4"
"7,379,25,3,5,7,9,3"
"7,379,25,3,5,8,14,4"
"7,379,25,3,5,9,11,3"
"8,379,25,3,5,1,7,2"
"8,379,25,3,5,2,5,2"
"8,379,25,3,5,3,11,3"
"8,379,25,3,5,4,12,4"
"8,379,25,3,5,5,16,5"
"8,379,25,3,5,6,8,2"
"8,379,25,3,5,7,1,1"
"8,379,25,3,5,8,14,4"
"8,379,25,3,5,9,20,6"
"9,379,25,3,5,1,6,2"
"9,379,25,3,5,2,14,4"
"9,379,25,3,5,3,13,4"
"9,379,25,3,5,4,3,1"
"9,379,25,3,5,5,8,2"
"9,379,25,3,5,6,7,2"
"9,379,25,3,5,7,17,5"
"9,379,25,3,5,8,19,6"
"9,379,25,3,5,9,2,1"
"10,379,25,3,5,1,13,4"
"10,379,25,3,5,2,15,5"
"10,379,25,3,5,3,3,1"
"10,379,25,3,5,4,4,1"
"10,379,25,3,5,5,5,2"
"10,379,25,3,5,6,1,1"
"10,379,25,3,5,7,18,6"
"10,379,25,3,5,8,3,1"
"10,379,25,3,5,9,18,6"
"1,380,26,2,14,1,5,2"
"1,380,26,2,14,2,13,4"
"1,380,26,2,14,3,2,1"
"1,380,26,2,14,4,9,3"
"1,380,26,2,14,5,12,4"
"1,380,26,2,14,6,14,4"
"1,380,26,2,14,7,11,3"
"1,380,26,2,14,8,14,4"
"1,380,26,2,14,9,8,2"
"2,380,26,2,14,1,2,1"
"2,380,26,2,14,2,19,6"
"2,380,26,2,14,3,3,1"
"2,380,26,2,14,4,17,5"
"2,380,26,2,14,5,11,3"
"2,380,26,2,14,6,8,2"
"2,380,26,2,14,7,2,1"
"2,380,26,2,14,8,7,2"
"2,380,26,2,14,9,14,4"
"3,380,26,2,14,1,2,1"
"3,380,26,2,14,2,11,3"
"3,380,26,2,14,3,1,1"
"3,380,26,2,14,4,19,6"
"3,380,26,2,14,5,16,5"
"3,380,26,2,14,6,15,5"
"3,380,26,2,14,7,13,4"
"3,380,26,2,14,8,13,4"
"3,380,26,2,14,9,14,4"
"4,380,26,2,14,1,6,2"
"4,380,26,2,14,2,2,1"
"4,380,26,2,14,3,11,3"
"4,380,26,2,14,4,13,4"
"4,380,26,2,14,5,9,3"
"4,380,26,2,14,6,16,5"
"4,380,26,2,14,7,19,6"
"4,380,26,2,14,8,12,4"
"4,380,26,2,14,9,8,2"
"5,380,26,2,14,1,20,6"
"5,380,26,2,14,2,15,5"
"5,380,26,2,14,3,10,3"
"5,380,26,2,14,4,3,1"
"5,380,26,2,14,5,3,1"
"5,380,26,2,14,6,3,1"
"5,380,26,2,14,7,6,2"
"5,380,26,2,14,8,5,2"
"5,380,26,2,14,9,13,4"
"6,380,26,2,14,1,17,5"
"6,380,26,2,14,2,14,4"
"6,380,26,2,14,3,12,4"
"6,380,26,2,14,4,18,6"
"6,380,26,2,14,5,2,1"
"6,380,26,2,14,6,18,6"
"6,380,26,2,14,7,4,1"
"6,380,26,2,14,8,2,1"
"6,380,26,2,14,9,6,2"
"7,380,26,2,14,1,11,3"
"7,380,26,2,14,2,19,6"
"7,380,26,2,14,3,15,5"
"7,380,26,2,14,4,11,3"
"7,380,26,2,14,5,13,4"
"7,380,26,2,14,6,9,3"
"7,380,26,2,14,7,13,4"
"7,380,26,2,14,8,12,4"
"7,380,26,2,14,9,18,6"
"8,380,26,2,14,1,4,1"
"8,380,26,2,14,2,9,3"
"8,380,26,2,14,3,3,1"
"8,380,26,2,14,4,18,6"
"8,380,26,2,14,5,18,6"
"8,380,26,2,14,6,5,2"
"8,380,26,2,14,7,16,5"
"8,380,26,2,14,8,7,2"
"8,380,26,2,14,9,9,3"
"9,380,26,2,14,1,16,5"
"9,380,26,2,14,2,18,6"
"9,380,26,2,14,3,9,3"
"9,380,26,2,14,4,16,5"
"9,380,26,2,14,5,6,2"
"9,380,26,2,14,6,15,5"
"9,380,26,2,14,7,14,4"
"9,380,26,2,14,8,17,5"
"9,380,26,2,14,9,10,3"
"10,380,26,2,14,1,13,4"
"10,380,26,2,14,2,3,1"
"10,380,26,2,14,3,14,4"
"10,380,26,2,14,4,20,6"
"10,380,26,2,14,5,20,6"
"10,380,26,2,14,6,17,5"
"10,380,26,2,14,7,3,1"
"10,380,26,2,14,8,14,4"
"10,380,26,2,14,9,18,6"
"1,381,30,2,19,1,2,1"
"1,381,30,2,19,2,6,2"
"1,381,30,2,19,3,15,5"
"1,381,30,2,19,4,5,2"
"1,381,30,2,19,5,12,4"
"1,381,30,2,19,6,8,2"
"1,381,30,2,19,7,4,1"
"1,381,30,2,19,8,13,4"
"1,381,30,2,19,9,16,5"
"2,381,30,2,19,1,13,4"
"2,381,30,2,19,2,7,2"
"2,381,30,2,19,3,9,3"
